Date,FB_Open,FB_High,FB_Low,FB_Close,FB_Volume,FB_Dividends,FB_Stock Splits,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume,AAPL_Dividends,AAPL_Stock Splits,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Volume,AMZN_Dividends,AMZN_Stock Splits,NFLX_Open,NFLX_High,NFLX_Low,NFLX_Close,NFLX_Volume,NFLX_Dividends,NFLX_Stock Splits,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Volume,GOOGL_Dividends,GOOGL_Stock Splits,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,MSFT_Dividends,MSFT_Stock Splits
2018-01-22,180.8,185.39,180.41,185.37,21059500,0,0,42.73,42.84,42.56,42.66,108434400,0.0,0.0,1297.17,1327.45,1296.66,1327.31,4140100,0,0,222.0,227.79,221.2,227.58,17703300,0,0,1143.82,1166.88,1141.82,1164.16,1477500,0,0,86.49,88.05,86.24,88.04,23601600,0.0,0
2018-01-23,186.05,189.55,185.55,189.35,25678800,0,0,42.73,43.24,42.61,42.67,130756400,0.0,0.0,1338.09,1364.9,1337.34,1362.54,5169300,0,0,255.05,257.71,248.02,250.29,27705300,0,0,1170.62,1178.51,1167.25,1176.17,1956900,0,0,88.32,88.7,87.97,88.32,23412800,0.0,0
2018-01-24,189.89,190.66,186.52,186.55,24334500,0,0,42.72,42.73,41.74,41.99,204420400,0.0,0.0,1374.82,1388.16,1338.0,1357.51,6807500,0,0,250.88,261.71,249.31,261.3,17352400,0,0,1184.98,1187.05,1167.4,1171.29,1856400,0,0,88.94,89.79,88.01,88.24,33277500,0.0,0
2018-01-25,187.95,188.62,186.6,187.48,17377700,0,0,42.06,42.16,41.1,41.24,166116000,0.0,0.0,1368.0,1378.34,1357.62,1377.95,4753000,0,0,263.0,272.3,260.23,269.7,15336400,0,0,1180.71,1185.0,1171.84,1182.14,1499200,0,0,88.87,89.61,88.35,88.73,26383200,0.0,0
2018-01-26,187.75,190.0,186.81,190.0,17759200,0,0,41.45,41.45,40.98,41.33,156572000,0.0,0.0,1392.01,1402.53,1380.91,1402.05,4857300,0,0,271.49,274.6,268.76,274.6,11021800,0,0,1187.53,1187.56,1168.03,1187.56,2108500,0,0,89.49,90.39,88.97,90.39,29172200,0.0,0
2018-01-29,188.75,188.84,185.63,185.98,20453200,0,0,41.01,41.01,40.26,40.48,202561600,0.0,0.0,1409.18,1431.39,1400.44,1417.68,5701900,0,0,274.2,286.81,273.92,284.59,17529700,0,0,1188.0,1198.0,1184.06,1186.48,1574700,0,0,91.43,91.73,90.07,90.26,31569900,0.0,0
2018-01-30,187.62,188.18,181.84,187.12,20858600,0,0,39.89,40.34,39.69,40.24,184192800,0.0,0.0,1403.17,1439.25,1392.0,1437.82,5871900,0,0,277.0,282.73,272.7,278.8,12482900,0,0,1177.72,1187.93,1174.51,1177.37,1866900,0,0,89.66,90.01,88.51,89.12,38635100,0.0,0
2018-01-31,188.37,189.83,185.22,186.89,43275100,0,0,40.21,40.59,40.13,40.35,129915600,0.0,0.0,1451.3,1472.58,1450.04,1450.89,6424700,0,0,281.94,282.29,269.58,270.3,11695100,0,0,1183.81,1186.32,1172.1,1182.22,1801100,0,0,90.1,91.68,89.86,91.31,48756300,0.0,0
2018-02-01,188.22,195.32,187.89,193.09,54211300,0,0,40.29,40.64,40.19,40.43,188923200,0.0,0.0,1445.0,1459.88,1385.14,1390.0,9113800,0,0,266.41,271.95,263.38,265.07,9669000,0,0,1175.99,1187.45,1169.36,1181.59,3675700,0,0,91.09,92.32,89.93,90.59,47227900,0.0,0
2018-02-02,192.04,194.21,189.98,190.28,26677500,0,0,40.0,40.2,38.58,38.68,346375200,0.0,0.0,1477.39,1498.0,1414.0,1429.95,11125700,0,0,263.0,270.62,262.71,267.43,9123600,0,0,1127.42,1131.3,1111.17,1119.2,5892100,0,0,89.99,90.31,87.93,88.2,47867800,0.0,0
2018-02-05,186.93,190.61,180.61,181.26,33128200,0,0,38.34,39.49,37.6,37.71,290954000,0.0,0.0,1402.62,1458.98,1320.72,1390.0,11495000,0,0,262.0,267.9,250.03,254.26,11896100,0,0,1100.61,1114.99,1056.74,1062.39,4177500,0,0,87.03,89.61,84.57,84.57,51031500,0.0,0
2018-02-06,178.57,185.77,177.74,185.31,37758500,0,0,37.31,39.46,37.11,39.29,272975200,0.0,0.0,1361.46,1443.99,1351.79,1442.84,11066800,0,0,247.7,266.7,245.0,265.72,12595800,0,0,1033.98,1087.38,1030.01,1084.43,3831500,0,0,83.5,87.91,81.93,87.77,67998600,0.0,0
2018-02-07,184.15,185.08,179.95,180.18,27601900,0,0,39.3,39.38,38.33,38.45,206434400,0.0,0.0,1449.0,1460.99,1415.15,1416.78,7162700,0,0,266.58,272.45,264.33,264.56,8981500,0,0,1084.97,1086.53,1054.62,1055.41,2597100,0,0,86.96,88.19,85.72,86.12,41107600,0.0,0
2018-02-08,181.01,181.84,171.48,171.58,38478300,0,0,38.63,38.8,37.36,37.39,217562000,0.0,0.0,1429.68,1433.75,1349.94,1350.5,8578600,0,0,267.08,267.62,250.0,250.1,9306700,0,0,1059.87,1063.93,1004.7,1007.71,3339600,0,0,86.21,86.38,81.46,81.7,55628700,0.0,0
2018-02-09,174.76,176.9,167.18,176.11,39887600,0,0,38.01,38.21,36.35,37.85,282690400,0.1575,0.0,1373.49,1383.5,1265.93,1339.6,14141500,0,0,253.85,255.8,236.11,249.47,16906900,0,0,1025.88,1051.72,997.0,1046.27,4918000,0,0,82.94,85.46,80.56,84.74,63499100,0.0,0
2018-02-12,177.06,177.55,171.84,176.41,32092100,0,0,38.35,39.66,38.11,39.37,243278000,0.0,0.0,1364.67,1393.81,1344.01,1386.23,6738900,0,0,252.14,259.15,249.0,257.95,8534900,0,0,1056.67,1065.57,1045.49,1054.56,2812000,0,0,85.28,86.28,84.5,85.66,35720300,0.0,0
2018-02-13,175.62,175.97,173.1,173.15,21809400,0,0,39.19,39.87,39.12,39.77,130196800,0.0,0.0,1385.93,1419.72,1383.53,1414.51,5917900,0,0,257.29,261.41,254.7,258.27,6855200,0,0,1050.0,1061.22,1046.92,1054.14,1579300,0,0,85.46,86.49,84.38,86.33,26407700,0.0,0
2018-02-14,173.45,179.81,173.21,179.52,28929700,0,0,39.45,40.54,39.41,40.5,162579600,0.0,0.0,1406.25,1452.06,1403.36,1451.05,5959200,0,0,260.47,269.88,260.33,266.0,10972000,0,0,1054.32,1075.47,1049.8,1072.7,2065200,0,0,85.46,87.85,85.36,87.68,34960900,0.42,0
2018-02-15,180.5,180.5,176.84,179.96,20922100,0,0,41.09,41.88,40.89,41.86,204588800,0.0,0.0,1466.89,1468.94,1436.84,1461.76,5652700,0,0,270.03,280.5,267.63,280.27,10759700,0,0,1083.45,1094.1,1067.23,1091.36,1869800,0,0,88.07,89.52,87.5,89.47,27823900,0.0,0
2018-02-16,178.99,179.88,176.3,177.36,20645300,0,0,41.71,42.3,41.56,41.72,160704400,0.0,0.0,1457.37,1465.8,1446.56,1448.69,4472600,0,0,278.73,281.96,275.69,278.52,8312400,0,0,1093.38,1108.31,1091.55,1095.5,1997400,0,0,89.26,90.28,88.64,88.83,30596900,0.0,0
2018-02-20,175.77,177.95,175.11,176.01,21204900,0,0,41.63,42.17,41.48,41.58,135722000,0.0,0.0,1446.49,1488.77,1446.49,1468.35,6499200,0,0,277.74,285.81,276.61,278.55,7769000,0,0,1092.76,1116.29,1090.0,1103.59,1687700,0,0,88.33,89.85,87.87,89.52,30911700,0.0,0
2018-02-21,176.71,181.27,176.4,177.91,23200800,0,0,41.82,42.13,41.38,41.39,149886400,0.0,0.0,1485.0,1503.49,1478.92,1482.92,6304400,0,0,282.07,286.64,280.01,281.04,9371100,0,0,1109.1,1136.2,1107.51,1113.75,2074300,0,0,89.78,90.14,88.34,88.34,26922500,0.0,0
2018-02-22,178.7,180.21,177.41,178.99,18464200,0,0,41.57,42.09,41.55,41.74,123967600,0.0,0.0,1495.36,1502.54,1475.76,1485.34,4858100,0,0,283.88,284.5,274.45,278.14,8891500,0,0,1119.17,1125.46,1105.15,1109.9,1400500,0,0,88.88,89.53,88.21,88.57,24392800,0.0,0
2018-02-23,179.9,183.39,179.51,183.29,19007300,0,0,42.02,42.5,41.99,42.47,135249600,0.0,0.0,1495.34,1500.0,1486.5,1500.0,4418100,0,0,281.0,286.0,277.81,285.93,7301800,0,0,1118.66,1129.0,1108.44,1128.09,1264600,0,0,90.37,90.83,89.18,90.82,26329200,0.0,0
2018-02-26,184.58,185.66,183.22,184.93,17599700,0,0,42.67,43.41,42.64,43.31,152648800,0.0,0.0,1509.2,1522.84,1507.0,1521.95,4955000,0,0,288.75,295.65,287.01,294.16,10268600,0,0,1131.86,1144.2,1129.34,1143.7,1545600,0,0,91.15,92.16,91.0,92.13,30199800,0.0,0
2018-02-27,184.45,184.7,181.46,181.46,15849800,0,0,43.34,43.67,43.11,43.17,155712400,0.0,0.0,1524.5,1526.78,1507.21,1511.98,4808800,0,0,294.77,297.36,290.59,290.61,9416500,0,0,1143.7,1144.25,1116.79,1117.51,2148200,0,0,92.44,92.54,90.95,90.95,25869100,0.0,0
2018-02-28,182.3,182.88,178.14,178.32,18783000,0,0,43.38,43.71,43.08,43.1,151128400,0.0,0.0,1519.51,1528.7,1512.0,1512.45,4515000,0,0,293.1,295.75,290.78,291.38,7653500,0,0,1122.0,1127.65,1103.0,1103.92,2464600,0,0,91.57,92.41,90.4,90.54,31167300,0.0,0
2018-03-01,179.01,180.12,174.41,175.94,23201600,0,0,43.2,43.5,41.78,42.35,195208000,0.0,0.0,1513.6,1518.49,1465.0,1493.45,6835200,0,0,292.75,295.25,283.83,290.39,11932100,0,0,1109.54,1111.27,1067.29,1071.41,2766900,0,0,90.75,91.31,88.67,89.65,37135600,0.0,0
2018-03-02,173.29,177.11,172.99,176.62,20025900,0,0,41.81,42.66,41.73,42.64,153816000,0.0,0.0,1469.1,1501.05,1455.01,1500.25,6587600,0,0,284.65,301.18,283.23,301.05,13345300,0,0,1057.98,1086.89,1050.11,1084.14,2508100,0,0,88.42,89.94,87.73,89.84,32830400,0.0,0
2018-03-05,176.2,181.15,175.89,180.4,16189300,0,0,42.4,43.01,42.23,42.79,113605600,0.0,0.0,1494.24,1525.38,1481.0,1523.61,5233900,0,0,302.85,316.91,297.6,315.0,18986100,0,0,1078.13,1101.18,1072.27,1094.76,1432400,0,0,89.16,91.02,89.08,90.41,23901600,0.0,0
2018-03-06,181.78,182.38,179.11,179.78,15086800,0,0,43.05,43.13,42.62,42.75,95154000,0.0,0.0,1533.2,1542.13,1528.0,1537.64,4561700,0,0,319.88,325.79,316.5,325.22,18525800,0,0,1102.1,1105.63,1094.5,1100.9,1169100,0,0,91.09,91.23,89.74,90.1,22175800,0.0,0
2018-03-07,178.74,183.82,178.07,183.71,19097300,0,0,42.33,42.55,42.17,42.35,126814000,0.0,0.0,1526.52,1545.9,1522.51,1545.0,4174100,0,0,320.0,323.74,314.55,321.16,17132200,0,0,1092.82,1116.2,1089.91,1115.04,1537400,0,0,89.95,90.7,89.24,90.62,26716100,0.0,0
2018-03-08,183.56,184.4,181.45,182.34,17225900,0,0,42.46,42.86,42.36,42.82,95096400,0.0,0.0,1550.0,1554.88,1545.25,1551.86,3862600,0,0,322.2,322.92,314.13,317.0,11340100,0,0,1117.2,1131.44,1117.2,1129.38,1693100,0,0,91.02,91.82,90.54,91.18,25887800,0.0,0
2018-03-09,183.91,185.51,183.21,185.23,18526300,0,0,43.06,43.56,42.92,43.55,128740800,0.0,0.0,1563.5,1578.94,1559.08,1578.89,4534300,0,0,321.33,331.44,320.23,331.44,14500200,0,0,1139.5,1161.0,1134.29,1160.84,2133100,0,0,92.01,93.21,91.73,93.21,36937300,0.0,0
2018-03-12,185.23,186.1,184.22,184.76,15301200,0,0,43.63,44.13,43.61,43.97,128828400,0.0,0.0,1592.6,1605.33,1586.7,1598.39,5174200,0,0,333.56,333.98,318.6,321.3,20369200,0,0,1165.05,1178.16,1159.2,1165.93,2215300,0,0,93.17,93.86,92.73,93.43,26073700,0.0,0
2018-03-13,185.61,185.99,181.11,181.88,18067500,0,0,44.18,44.4,43.37,43.55,126774000,0.0,0.0,1615.96,1617.54,1578.01,1588.18,6531900,0,0,323.87,325.84,313.28,315.88,12917200,0,0,1171.83,1178.0,1134.57,1139.91,2157000,0,0,93.66,93.89,90.73,91.16,35387800,0.0,0
2018-03-14,182.6,184.25,181.85,184.19,16821700,0,0,43.63,43.68,43.03,43.18,117473600,0.0,0.0,1597.0,1606.44,1590.89,1591.0,4259400,0,0,318.16,323.88,317.7,321.55,10475100,0,0,1145.8,1159.76,1142.35,1148.89,2093500,0,0,91.84,92.12,90.28,90.62,32132000,0.0,0
2018-03-15,183.24,184.0,182.19,183.86,15614300,0,0,43.19,43.61,43.09,43.23,90975200,0.0,0.0,1595.0,1596.91,1578.11,1582.32,4069700,0,0,323.17,323.4,318.14,321.09,5642900,0,0,1149.57,1162.5,1135.66,1150.61,1669100,0,0,90.31,91.32,89.63,90.93,27611000,0.0,0
2018-03-16,184.49,185.33,183.41,185.09,24403400,0,0,43.23,43.34,42.98,43.08,157618800,0.0,0.0,1583.45,1589.44,1567.5,1571.68,5425000,0,0,321.42,324.11,318.37,318.45,7333700,0,0,1155.35,1156.81,1131.36,1134.42,2932800,0,0,91.42,92.09,90.68,91.34,49081300,0.0,0
2018-03-19,177.01,177.17,170.06,172.56,88140100,0,0,42.91,42.94,42.02,42.42,133787200,0.0,0.0,1554.53,1561.66,1525.35,1544.93,6580800,0,0,315.8,317.0,307.34,313.48,9925200,0,0,1117.76,1119.37,1088.92,1100.07,3182800,0,0,90.51,90.66,88.93,89.69,33344100,0.0,0
2018-03-20,167.47,170.2,161.95,168.15,129851800,0,0,42.4,42.78,42.33,42.4,78597600,0.0,0.0,1550.34,1587.0,1545.41,1586.51,4581600,0,0,313.26,319.5,312.8,317.5,5991900,0,0,1098.4,1105.55,1082.42,1095.8,2729900,0,0,89.84,90.54,89.79,89.92,23075200,0.0,0
2018-03-21,164.8,173.4,163.3,169.39,106598800,0,0,42.36,42.37,41.44,41.44,148219600,0.0,0.0,1586.45,1590.0,1563.17,1581.86,4750800,0,0,316.35,319.4,314.51,316.48,5263900,0,0,1092.57,1108.7,1087.21,1094.0,2244900,0,0,89.73,90.81,89.03,89.29,24457100,0.0,0
2018-03-22,166.13,170.27,163.72,164.89,73743000,0,0,41.14,41.78,40.8,40.86,165963200,0.0,0.0,1565.47,1573.85,1542.4,1544.92,6320600,0,0,313.07,314.12,305.66,306.7,8063300,0,0,1080.01,1083.92,1049.64,1053.15,3465600,0,0,88.12,88.59,86.57,86.69,38604700,0.0,0
2018-03-23,165.44,166.6,159.02,159.39,53609700,0,0,40.75,41.12,39.91,39.91,164115200,0.0,0.0,1539.01,1549.02,1495.36,1495.56,8006000,0,0,307.41,309.37,300.36,300.94,9529900,0,0,1051.37,1066.78,1024.87,1026.55,2494000,0,0,86.41,87.34,84.08,84.17,44068900,0.0,0
2018-03-26,160.82,161.1,149.02,160.06,126116600,0,0,40.67,41.89,40.27,41.81,150164800,0.0,0.0,1530.0,1556.99,1499.25,1555.86,5624700,0,0,309.36,321.03,302.0,320.35,11988300,0,0,1050.6,1059.27,1010.58,1054.09,3299200,0,0,87.49,90.76,87.28,90.55,56396800,0.0,0
2018-03-27,156.31,162.85,150.75,152.22,79117000,0,0,42.03,42.38,40.39,40.73,163690400,0.0,0.0,1572.4,1575.97,1482.32,1497.05,6999600,0,0,322.49,322.9,297.0,300.69,12068600,0,0,1063.9,1064.54,997.62,1006.94,3040800,0,0,91.67,91.86,85.46,86.39,56569000,0.0,0
2018-03-28,151.65,155.88,150.8,153.03,60029200,0,0,40.47,41.14,39.97,40.28,166674000,0.0,0.0,1447.0,1455.9,1386.17,1431.42,13705300,0,0,298.39,298.8,281.61,285.77,18972900,0,0,1001.91,1024.99,984.0,1005.18,3884900,0,0,86.72,88.09,85.81,86.31,52501100,0.0,0
2018-03-29,155.15,161.42,154.14,159.79,59434300,0,0,40.61,41.56,40.39,40.6,153594000,0.0,0.0,1406.0,1455.47,1365.2,1447.34,12581100,0,0,287.0,295.35,275.9,295.35,19145500,0,0,1011.21,1048.05,1004.04,1037.14,3466900,0,0,87.07,89.11,85.35,88.12,45867500,0.0,0
2018-04-02,157.81,159.2,154.11,155.39,36796000,0,0,40.32,40.88,39.8,40.33,150347200,0.0,0.0,1417.62,1421.36,1355.0,1371.99,10463600,0,0,291.94,292.87,275.05,280.29,13405800,0,0,1027.62,1039.53,994.25,1012.63,3253400,0,0,87.35,87.75,84.49,85.47,48515400,0.0,0
2018-04-03,156.55,157.39,150.81,156.11,42543900,0,0,40.56,40.83,39.9,40.75,121112000,0.0,0.0,1391.38,1414.0,1355.33,1392.05,10231200,0,0,285.45,291.25,278.01,283.67,12694900,0,0,1016.15,1025.0,997.25,1018.68,2566100,0,0,86.49,86.95,84.86,86.62,37213800,0.0,0
2018-04-04,152.03,155.56,150.51,155.1,49885600,0,0,39.9,41.62,39.87,41.53,138422000,0.0,0.0,1358.24,1415.39,1352.88,1410.57,6982300,0,0,273.63,290.31,271.22,288.94,12914000,0,0,998.23,1032.74,996.51,1029.71,2536200,0,0,84.82,89.56,84.71,89.15,35560000,0.0,0
2018-04-05,161.56,161.57,156.65,159.34,41449600,0,0,41.76,42.16,41.64,41.81,107732800,0.0,0.0,1441.99,1459.56,1427.07,1451.75,6413500,0,0,293.15,299.16,289.11,293.97,10655200,0,0,1046.39,1046.71,1024.0,1032.64,1791800,0,0,89.25,89.86,88.25,89.2,29771900,0.0,0
2018-04-06,157.73,161.42,156.81,157.2,41644800,0,0,41.37,41.74,40.7,40.74,140021200,0.0,0.0,1429.97,1452.5,1400.26,1405.23,5882300,0,0,289.1,298.85,285.65,288.85,11444800,0,0,1023.1,1036.0,1006.25,1009.95,2006700,0,0,88.34,89.27,86.4,87.12,38026000,0.0,0
2018-04-09,157.82,160.53,156.04,157.93,34915200,0,0,41.11,41.88,41.1,41.15,116070800,0.0,0.0,1425.03,1438.48,1402.57,1406.08,4208200,0,0,291.77,299.55,289.12,289.93,9853600,0,0,1020.04,1044.59,1019.2,1020.09,1661000,0,0,87.9,89.96,87.5,87.64,31533900,0.0,0
2018-04-10,157.93,165.98,157.01,165.04,57889300,0,0,41.86,42.1,41.51,41.92,113634400,0.0,0.0,1431.99,1438.38,1415.7,1436.22,4254100,0,0,297.68,298.95,291.69,298.07,10660500,0,0,1030.26,1041.21,1015.41,1036.5,1831000,0,0,89.21,90.06,88.48,89.68,26812000,0.0,0
2018-04-11,165.36,168.65,163.25,166.32,56144600,0,0,41.68,42.08,41.55,41.73,89726400,0.0,0.0,1439.44,1448.78,1424.89,1427.05,3582500,0,0,302.88,311.64,301.82,303.67,14877400,0,0,1032.0,1035.87,1019.2,1025.06,1703000,0,0,88.84,90.07,88.33,88.69,24872100,0.0,0
2018-04-12,166.98,167.45,163.1,163.87,38263000,0,0,41.96,42.35,41.87,42.14,91557200,0.0,0.0,1439.5,1452.12,1435.06,1448.5,3135000,0,0,309.72,311.13,306.75,309.25,10249400,0,0,1031.47,1044.65,1026.05,1037.29,1644800,0,0,89.24,90.91,89.24,90.35,26758900,0.0,0
2018-04-13,164.58,165.7,163.77,164.52,19990600,0,0,42.29,42.55,42.07,42.28,100497200,0.0,0.0,1449.14,1459.78,1424.52,1430.79,3685300,0,0,317.29,317.49,308.23,311.65,12046600,0,0,1046.89,1052.98,1030.15,1036.04,1270500,0,0,90.81,90.93,89.25,89.87,23346100,0.0,0
2018-04-16,165.72,165.78,163.39,164.83,18119400,0,0,42.35,42.63,42.3,42.54,86313600,0.0,0.0,1445.0,1447.0,1427.48,1441.5,2808600,0,0,315.99,316.1,304.0,307.78,20307900,0,0,1045.55,1051.43,1033.92,1046.1,1488800,0,0,90.83,91.4,90.2,90.92,20288100,0.0,0
2018-04-17,165.83,169.0,165.66,168.66,22743000,0,0,42.71,43.3,42.69,43.13,106421600,0.0,0.0,1462.3,1507.19,1457.02,1503.83,5114400,0,0,329.66,338.62,323.77,336.06,33866500,0,0,1061.2,1085.0,1057.09,1079.36,2729200,0,0,91.73,93.21,91.61,92.76,26771000,0.0,0
2018-04-18,166.88,168.12,165.77,166.36,20969600,0,0,43.03,43.27,42.8,43.03,83018000,0.0,0.0,1514.65,1533.8,1504.11,1527.84,5227500,0,0,336.3,338.82,331.1,334.52,11221100,0,0,1079.01,1082.0,1070.52,1075.39,1556300,0,0,92.9,93.39,92.23,93.12,21043300,0.0,0
2018-04-19,166.2,168.33,165.2,168.1,22235000,0,0,42.05,42.44,41.78,41.81,139235200,0.0,0.0,1543.22,1568.52,1539.06,1556.91,6523700,0,0,332.88,335.31,326.77,332.7,8438800,0,0,1069.02,1097.51,1069.02,1089.45,1994200,0,0,93.12,93.72,92.05,92.8,23552500,0.0,0
2018-04-20,167.79,168.43,165.81,166.28,19119400,0,0,41.28,41.43,40.03,40.1,261964400,0.0,0.0,1561.2,1561.2,1516.09,1527.49,5541600,0,0,332.22,336.51,326.0,327.77,9158700,0,0,1084.27,1094.75,1072.1,1077.32,2121700,0,0,92.6,92.8,90.81,91.73,31154400,0.0,0
2018-04-23,167.27,168.45,165.09,165.84,23088100,0,0,40.37,40.39,39.71,39.98,146062000,0.0,0.0,1546.69,1548.0,1503.41,1517.86,4465400,0,0,329.15,331.22,317.08,318.69,8968000,0,0,1082.98,1088.0,1066.68,1073.81,3479500,0,0,92.44,92.97,91.37,92.06,22331800,0.0,0
2018-04-24,165.43,166.1,158.19,159.69,35079900,0,0,40.09,40.25,39.01,39.43,134768000,0.0,0.0,1535.8,1539.5,1448.45,1460.09,7494700,0,0,319.22,320.25,302.31,307.02,13893200,0,0,1059.2,1064.49,1012.86,1022.64,6411000,0,0,92.92,93.14,89.22,89.91,34524800,0.0,0
2018-04-25,160.14,161.06,156.19,159.69,41083600,0,0,39.35,40.03,39.3,39.6,113528400,0.0,0.0,1458.0,1469.99,1415.02,1460.17,6587300,0,0,306.37,309.98,292.62,305.76,14919700,0,0,1029.75,1036.07,1017.01,1022.99,2893000,0,0,90.08,90.08,87.17,89.13,33729300,0.0,0
2018-04-26,173.22,176.27,170.8,174.16,77556900,0,0,39.71,40.1,39.53,39.74,111852000,0.0,0.0,1485.01,1529.42,1478.5,1517.96,8801100,0,0,310.0,316.63,305.58,313.98,9266700,0,0,1033.22,1052.02,1020.45,1043.31,2546300,0,0,90.33,91.87,89.89,91.01,42529000,0.0,0
2018-04-27,176.81,177.1,172.6,173.59,29804700,0,0,39.68,39.76,38.87,39.28,142623200,0.0,0.0,1634.01,1638.1,1567.39,1572.62,13053200,0,0,316.25,317.45,306.5,311.76,7074400,0,0,1045.54,1051.7,1027.59,1031.45,2037300,0,0,94.24,94.53,90.67,92.52,48272800,0.0,0
2018-04-30,173.79,175.72,171.71,172.0,20750500,0,0,39.23,40.47,39.16,39.99,169709600,0.0,0.0,1582.5,1596.0,1560.94,1566.13,5464100,0,0,311.07,317.88,310.12,312.46,6088800,0,0,1034.42,1038.37,1018.3,1018.58,1724600,0,0,93.01,93.08,89.94,90.3,41523600,0.0,0
2018-05-01,172.0,174.02,170.23,173.86,26025900,0,0,40.27,40.94,39.99,40.92,214277600,0.0,0.0,1563.22,1585.0,1552.18,1582.26,4572100,0,0,310.36,313.48,306.69,313.3,6036600,0,0,1016.3,1041.73,1010.61,1040.75,1766300,0,0,90.0,92.01,89.59,91.73,31408900,0.0,0
2018-05-02,174.25,178.08,174.2,176.07,30424500,0,0,42.4,43.01,42.06,42.73,266157600,0.0,0.0,1580.98,1588.5,1566.36,1569.68,4360300,0,0,311.65,317.1,310.4,313.36,5697100,0,0,1034.0,1043.98,1023.16,1026.05,1734900,0,0,91.72,91.89,89.98,90.29,27471000,0.0,0
2018-05-03,175.13,176.12,172.12,174.02,24026100,0,0,42.56,42.95,42.21,42.8,136272800,0.0,0.0,1560.01,1574.8,1546.02,1572.08,4251900,0,0,312.59,312.59,305.73,311.69,6135800,0,0,1025.37,1030.69,1007.89,1026.3,1964100,0,0,89.76,91.66,89.26,90.83,31142500,0.0,0
2018-05-04,173.08,176.98,173.06,176.61,17677800,0,0,43.13,44.58,43.11,44.48,224805200,0.0,0.0,1562.45,1584.9,1562.19,1580.95,3443600,0,0,308.71,320.98,307.67,320.09,8209500,0,0,1019.61,1051.88,1018.05,1051.0,1844600,0,0,90.1,92.08,89.72,91.88,22531300,0.0,0
2018-05-07,177.35,179.5,177.17,177.97,18697200,0,0,44.81,45.41,44.71,44.8,169805600,0.0,0.0,1589.34,1606.95,1587.83,1600.14,3801900,0,0,321.99,329.02,319.34,326.26,7117800,0,0,1053.89,1065.0,1050.27,1059.46,1720000,0,0,91.89,93.38,91.82,92.9,24242000,0.0,0
2018-05-08,178.25,179.04,177.11,178.92,15577200,0,0,44.76,45.06,44.44,45.02,113611200,0.0,0.0,1595.0,1596.88,1582.51,1592.39,3067900,0,0,325.9,327.35,323.05,326.89,4735700,0,0,1064.62,1065.23,1051.64,1058.59,1301500,0,0,92.55,92.85,91.78,92.51,23484600,0.0,0
2018-05-09,179.67,183.01,178.78,182.66,23282800,0,0,45.14,45.35,44.82,45.34,92844800,0.0,0.0,1600.0,1608.0,1592.0,1608.0,3637300,0,0,328.79,331.95,327.51,330.3,5633400,0,0,1064.1,1094.0,1062.11,1088.95,2358000,0,0,92.7,93.63,91.77,93.6,27327400,0.0,0
2018-05-10,183.15,186.13,182.5,185.53,21071400,0,0,45.43,46.07,45.41,45.99,111957200,0.0,0.0,1608.48,1615.6,1603.44,1609.08,2817500,0,0,331.5,332.06,327.34,329.6,5302300,0,0,1095.0,1109.41,1093.88,1105.47,1820700,0,0,94.1,94.57,93.7,94.54,22388100,0.0,0
2018-05-11,184.85,188.32,184.18,186.99,21207800,0,0,46.03,46.17,45.53,45.81,104848800,0.1825,0.0,1610.99,1611.1,1597.89,1602.91,2263900,0,0,329.65,331.26,324.87,326.46,4589700,0,0,1100.41,1109.01,1097.22,1103.38,1525200,0,0,94.43,94.5,93.7,94.33,16778300,0.0,0
2018-05-14,187.71,187.86,186.2,186.64,15646700,0,0,45.91,46.04,45.63,45.7,83115200,0.0,0.0,1604.0,1611.18,1600.05,1601.54,2509500,0,0,327.25,330.5,327.04,328.53,4089800,0,0,1105.57,1118.15,1104.8,1106.6,1966900,0,0,94.54,95.29,93.96,94.65,19454100,0.0,0
2018-05-15,184.88,185.29,183.2,184.32,15429400,0,0,45.37,45.44,44.96,45.29,94780800,0.0,0.0,1587.8,1587.8,1565.22,1576.12,5077500,0,0,325.94,326.94,322.43,326.13,4746100,0,0,1096.9,1099.12,1078.78,1084.87,1786900,0,0,93.89,94.48,93.02,93.97,24594000,0.0,0
2018-05-16,183.7,184.32,182.66,183.2,16975500,0,0,45.2,45.78,45.18,45.71,76732400,0.0,0.0,1577.5,1594.43,1576.67,1587.28,2570600,0,0,326.28,329.72,325.14,328.19,3671700,0,0,1085.09,1094.38,1081.63,1084.09,1281400,0,0,94.41,94.45,93.69,94.21,17384700,0.42,0
2018-05-17,182.68,184.06,182.22,183.76,14840700,0,0,45.67,45.89,45.27,45.42,69176000,0.0,0.0,1580.56,1594.04,1573.0,1581.76,2147600,0,0,327.53,330.45,323.17,325.22,4935700,0,0,1081.46,1091.0,1076.42,1081.26,1286900,0,0,93.83,94.59,92.93,93.27,17246700,0.0,0
